"","X","countries","type","amt_provided_developinginthousan","mobilizing_int_finflowsinusdthou","mobililizing_int_flows_coeff","dom_exp","gaps","needs","avail_resources","expected_funding_gap","int_pob","incl","eval","inc_pob","type_exp","sources","domestice_sources","international_sources","report_dom_exp","report_funding_gaps","prepare_fin_plans","newneeds","domexp_thousand","ln_newneeds","lndomexp_thousand","birdspeciesthreatened.x","mammalspeciesthreatened.x","landareasqkm","ln_landarea.x","politicalstabilityandabsenceofvi","governmenteffectivenessestimate","Price_Index_yr2011.x","terrestrialprotectedareasoftotal.x","terrestrialandmarineprotectedare.x","gdpconstant2010us","lnGDP","GDP_sq","CO2_Ems","GDP_CO2","Threatened_Species","yhat_exp","exp_domexp3","yhat_9","N9","manual_exp7","lnmanual_exp7","error","controlofcorruptionestimate","regulatoryqualityestimate","ruleoflawestimate","voiceandaccountabilityestimate","populationgrowthannual","average_co2emmkt","average_population_density.x","Gov.x","agriculturallandoflandarea","ln_average_co2emmkt","ln_manual_E12","manual_E12","oilrentsofgdp.x","yhat_N12","N_12","OR_Table9","countrycode.x","pc1","pc2","pc3","pc4","pc5","pc6","yhat_exp_pca","Exp_pca","manual_exp_pca","lnmanual_exp_pca","yhat","N_pca","biofin","dev","broad_region","new_domexp.x","ln_newdomexp.x","new_needs","constant.x","rishmanexp","ln_rishman.x","RishAbsDiff","ln_rishman2","ExtrapExpRishman","ln_ManualExtrapRishman","ManualExtrapRishman","ln_agland","ln_CO2ems","ln_popdnsty.x","ln_GDP2010","co2emissions.x","iso3c.x.x","aglandpercent.x","AvgCO2ReductionPercent.x","ln_CO2reduct","AvgAgGrowth.x","lnPriceIndex","aglandtimesgrowth","birdspeciesperlandarea","mlr1Exp","ln_Emily_Manual_Exp","Emily_Manual_Exp","mlr1Needs.x","countrycode.y","AverageGDPrate","GDP","birdspeciesthreatened.y","ln_landarea.y","Gov.y","average_population_density.y","mammalspeciesthreatened.y","Price_Index_yr2011.y","terrestrialprotectedareasoftotal.y","ln_popdnsty.y","constant.y","AvgCO2ReductionPercent.y","new_domexp.y","ln_newdomexp.y","AvgAgGrowth.y","GDPmultiplier","2030GDP","iso3c.x","aglandpercent.y","futureagland","growthmultiplier_agland","futureco2level","growthmultiplier_co2ems.x","iso3c.y","co2emissions.y","AvgCO2Growth","iso3c.y.y","co2ppp","futureco2levelppp","growthmultiplier_co2ems.y","ln_futureGDP","ln_futureAgLand","ln_futureco2ppp","futureGDP_sq","ln_rishman.y","ExpRishman","mlr1Expenditures","mlr1Needs.y","oilrentsofgdp.y","terrestrialandmarineprotectedare.y","RishmanNeeds"
"120",120,"Maldives","Developing",0,NA,NA,130,2743,4475.25,1732,2743,0,1,1,1,0,1,0,1494,0,0,0,4475250,130000,15.3140727740524,11.77529,0,2,300,5.703783,0.369562,-0.399805,75.3014,1.13273,0.050926,3e+09,21.82188,476.1944,0.214206,4.674377,2,12.88062,392627.3,13.36716,638683.1,130000,11.77529,-1.105327,-0.640559,-0.424511,-0.535773,-0.604958,4.31622,969.718,1357.98,-0.7477362,26.4545,6.877005,11.77529,130000,0,12.27968,215277.7,1,"MDV",-2.94888,0.8819302,0.4261612,-0.5819606,1.287303,-1.36506,13.41546,670289.1,130000,11.77529,12.41619,246765.8,0,1,"Asia",130000,11.7752897294377,4475250,1,634889.515155859,13.3612062708559,504889.515155859,13.5099798199333,736732.258782452,11.7752897294377,130000,3.27542627615859,-1.54081711015631,7.21375358046969,21.8218781256145,1334.788,"MDV",26.3333336512248,-7.64279982863864,NA,-0.124999880790712,4.32149872693049,-3.30680934637788,0,462784.585968329,11.7752897294377,130000,231247.380264338,"MDV",0.052847063911204,5327457149.72581,0,5.703783,-0.7477362,1357.98,2,75.3014,1.13273,7.21375358046969,1,-7.64279982863864,130000,11.7752897294377,-0.124999880790712,1.0528470639112,9883333479.53507,"MDV",26.3333336512248,25.8762263584432,0.998750001192093,4336.8266192763,1.07642799828639,"MDV",1334.788,7.64279982863864,"MDV",0.225236592210082,0.23212931598505,1.00188572839053,23.0141156885148,3.25332464595779,-1.46046066611626,529.649520924343,13.4064931124001,664302.64308676,506154.469531441,871053.020129866,0,0.050926,701054.428474949
"121",121,"Mali","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,14,1200000,14.01452,-1.79495,-0.992846,57.442,8.23107,8.2316,1.1e+10,23.12116,534.5881,0.038032,0.8793439,31,17.18426,2.9e+07,17.37992,35300000,2.9e+07,17.18426,NA,-0.683736,-0.578718,-0.747517,-0.22095,2.96405,1030.02,13.1424,-2.094632,33.6621,6.937333,16.78674,19500000,0,16.77061,19200000,1,"MLI",-1.15814,-2.155625,-1.135805,-0.262917,-0.7850563,-0.6262479,16.25075,11400000,11400000,16.25075,16.60856,16300000,0,0,"Africa",NA,NA,NA,1,NA,16.9387594687526,NA,16.9558960227901,23112774.3033793,16.9558960227901,23112774.3033793,3.51637257540837,-3.2693273683643,2.5758436447801,23.1211611097448,1411.795,"MLI",33.7660528278383,-5.97558204859851,NA,0.182445884303724,4.05077574307531,6.1415116020204,1.41666666666667e-05,14979133.2194041,16.5221686718562,14979133.2194041,23737305.1367784,"MLI",0.044254084675795,17163432832.0957,17,14.01452,-2.094632,13.1424,14,57.442,8.23107,2.5758436447801,1,-5.97558204859851,NA,NA,0.182445884303724,1.0442540846758,28858805246.8134,"MLI",33.7660528278383,34.6388226563255,1.00182445884304,3573.25991747673,1.05975582048599,"MLI",1411.795,5.97558204859851,"MLI",0.0422290596256079,0.039891081457277,0.99644658934473,24.0856809911959,3.54497509513526,-3.22160250244518,580.120028809655,17.0439959175359,25241396.3633451,19072725.6438512,30047133.1662796,0,8.2316,26378312.1146769
"122",122,"Malta","Developed_Countries",NA,NA,NA,21490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21500000,NA,16.8831,5,2,320,5.768321,1.16264,0.961549,100.07,28.0876,6.39471,1e+10,23.02585,530.1898,0.221614,5.102851,7,14.74612,2536043,15.10657,3636642,21500000,16.8831,2.136983,0.758584,1.20555,1.10492,1.17534,2.53503,2524.93,1345.47,2.397337,31.0028,7.83397,16.8831,21500000,0,16.85339,20900000,1,"MLT",-1.900748,2.757895,-0.1939446,-0.0555979,1.094482,-0.1396449,15.16997,3874683,21500000,16.8831,17.20091,29500000,0,3,"Europe",21490000,16.8830982686187,NA,1,7502729.96029071,15.830777506982,13987270.0397093,15.8580666446048,7710292.20733044,16.8830982686187,21490000,3.43407752298695,-1.50681814920928,7.20449867337435,23.0258509299405,2346.88,"MLT",32.4375003576278,0.720997379927571,-0.327119775646134,1.26584761138258,4.60586994110236,39.2448203261717,0.015625,3609939.31834744,16.8830982686187,21490000,33757092.7538664,"MLT",0.0471209124789659,14553422928.8831,5,5.768321,2.397337,1345.47,2,100.07,28.0876,7.20449867337435,1,0.720997379927571,21490000,16.8830982686187,1.26584761138258,1.04712091247897,25288737482.302,"MLT",32.4375003576278,38.6838250429454,1.01265847611383,2090.30361567276,0.992790026200724,"MLT",2346.88,-0.720997379927571,"MLT",0.16173807482649,0.0622837274301522,0.942101391768988,23.953624974765,3.6554215551205,-2.77605508425439,573.776149431685,15.8973891881417,8019520.4848934,5045078.0873013,8209536.41360134,0,6.39471,7718858.993528
"123",123,"Marshall Islands","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,180,5.192957,0.77078,-1.56671,NA,11.9638,0.270441,1.7e+08,18.95131,359.1521,0.560989,10.63148,5,NA,NA,NA,NA,NA,NA,NA,-0.069314,-1.04418,-0.087322,1.17195,0.51151,100.639,316.076,-0.9358137,68.6869,4.611537,12.13647,186552.5,NA,NA,NA,1,"MHL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Oceania",NA,NA,NA,1,NA,12.4729136688127,NA,12.4213476027461,248040.570562666,12.4213476027461,248040.570562666,4.22955849691186,-0.578053981494814,5.75598269099902,18.9513089950145,102.676,"MHL",63.8888888888889,-1.62326892109501,NA,-1.18589743589743,NA,-81.4556185897433,0.0222222222222222,820404.864223824,13.6175532342508,820404.864223824,1395350.93624029,"MHL",0.0113423943774483,221278000,4,5.192957,-0.9358137,316.076,1,NA,11.9638,5.75598269099902,1,-1.62326892109501,NA,NA,-1.18589743589743,1.01134239437745,253347597.818967,"MHL",63.8888888888889,54.061783023865,0.988141025641026,132.849374414434,1.01623268921095,"MHL",102.676,1.62326892109501,"MHL",0.521545002037555,0.441128527304003,0.989588374767411,19.3502730081715,3.99012752261784,-0.81841900086338,374.43306549077,11.9290688566011,151610.32498025,584401.514794224,1002196.81360818,NA,0.270441,NA
"124",124,"Mauritania","Least_dev",0,NA,NA,6327,4500,9000,4500,4500,0,2,0,0,2,1,0,0,0,0,0,9e+06,6327000,16.0127351353005,15.66034,19,18,1e+06,13.84575,-0.653783,-0.84904,52.3339,0.621325,1.08072,4.9e+09,22.3125,497.8477,0.181028,4.039187,37,17.13445,27600000,17.33347,33700000,6327000,15.66034,-1.474113,-0.829733,-0.8012,-0.747623,-0.842563,2.85529,2242.17,3.61573,-1.735111,38.5008,7.715198,15.66034,6327000,4.3352,16.16722,10500000,1,"MRT",-1.170853,-1.862942,-0.0482008,-0.1945713,-0.2799152,-0.4446459,15.80668,7324078,6327000,15.66034,16.05549,9393143,0,0,"Africa",6327000,15.660336748129,9e+06,1,25404505.3195919,17.0504370910468,19077505.3195919,16.995488868022,24046231.9850248,15.660336748129,6327000,3.65067902029863,-1.70910356354793,1.28529377160053,22.312501042063,2709.913,"MRT",38.5281847288251,-5.9274436193449,NA,0.0126265315740166,3.95764434464705,0.486131566824899,1.9e-05,18702357.4877836,15.660336748129,6327000,10238933.2244507,"MRT",0.0326242000524307,5234817927.17087,19,13.84575,-1.735111,3.61573,18,52.3339,0.621325,1.28529377160053,1,-5.9274436193449,6327000,15.660336748129,0.0126265315740166,1.03262420005243,7695009597.468,"MRT",38.5281847288251,38.5963474817475,1.00012626531574,6809.12350313471,1.05927443619345,"MRT",2709.913,5.9274436193449,"MRT",0.172635459813398,0.135553750914018,0.985000261625171,22.7638378514708,3.65315764716838,-1.99838703160905,518.192313728054,16.9251678368863,22413361.5528522,19579316.3648741,30825536.171768,4.3352,1.08072,29581974.6120797
"125",125,"Mauritius","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7,2030,7.615791,0.904704,0.967465,71.6095,4.73359,0.011497,1.1e+10,23.12116,534.5881,0.199586,4.61466,19,16.03832,9233257,16.31144,12100000,9233257,16.03832,NA,0.263914,1.0542,0.796205,0.827477,0.10539,3878.06,617.637,1.847776,43.8424,8.263089,16.10296,9849808,0,16.08179,9643409,1,"MUS",-1.577494,1.285668,0.0950797,0.3009909,0.6106885,-0.9832075,15.75962,6987405,6987405,15.75962,16.14849,10300000,0,1,"Africa",NA,NA,NA,1,NA,16.3264137041431,NA,16.3053457883321,12059288.9521322,16.3053457883321,12059288.9521322,3.78060138566688,-1.61151005784528,6.4259009062425,23.1211611097448,4228.051,"MUS",42.3645320197044,-3.23169140042027,NA,-0.880903459260173,4.27122774672943,-38.6209218222682,0.00591133004926108,8578340.38757875,15.9647510247334,8578340.38757875,13779757.6576365,"MUS",0.0388516877012901,14220348672.7333,12,7.615791,1.847776,617.637,7,71.6095,4.73359,6.4259009062425,1,-3.23169140042027,NA,NA,-0.880903459260173,1.03885168770129,22467401226.9845,"MUS",42.3645320197044,37.428730849603,0.991190965407398,7033.13424119388,1.0323169140042,"MUS",4228.051,3.23169140042027,"MUS",0.173820124489869,0.111678595452613,0.972729009440931,23.8353312612252,3.62243861403725,-2.19213021658179,568.123016332338,16.1495637294844,10319684.3311648,9004830.21223441,14447770.1729231,0,0.011497,9134610.34053042
"126",126,"Mexico","Developing",0,NA,NA,1100000,516366,1600000,1100000,516366,1,2,1,1,2,1,0,54971,1,1,1,1.6e+09,1.05e+09,21.1932694661921,20.77227,71,96,1900000,14.48023,-0.713889,0.070886,79.645,14.4237,14.9549,1.1e+12,27.72633,768.7495,0.271664,7.532246,167,20.04522,5.08e+08,20.0475,5.09e+08,1.05e+09,20.77227,0.7270565,-0.807618,0.283608,-0.533302,-0.045653,1.2025,482739,60.2427,-0.7179532,54.8599,13.08723,20.77227,1.05e+09,4.04098,21.49266,2.16e+09,1,"MEX",3.631466,-1.753337,-1.301066,0.2633563,0.939217,-0.1375976,21.15365,1.54e+09,1.05e+09,20.77227,20.84407,1.13e+09,1,1,"America",1.1e+09,20.8185760167507,1.6e+09,1,701570059.37961,20.3688313233391,398429940.62039,20.2442221560729,619375429.242116,20.8185760167507,1.1e+09,4.00478266268607,-1.30318927040848,4.09838140320435,27.7263312957329,480270.657,"MEX",54.6495537436662,-0.893118732536273,NA,-0.0312278030134456,4.3775792597466,-1.71315415053733,3.73684210526316e-05,782512629.223091,20.8185760167507,1.1e+09,1570042865.65106,"MEX",0.0208111816537559,1220699479845.98,71,14.48023,-0.7179532,60.2427,96,79.645,14.4237,4.09838140320435,1,-0.893118732536273,1.1e+09,20.8185760167507,-0.0312278030134456,1.02081118165376,1562981299593.16,"MEX",54.6495537436662,54.4111161340723,0.999687721969866,553695.25618844,1.00893118732536,"MEX",480270.657,0.893118732536273,"MEX",0.221126542406388,0.106858241894379,0.955565467792425,28.0776162028646,3.99656847368704,-2.23625216500804,788.352531635362,20.3595004272537,695054228.604179,1019371928.12251,1457660374.11049,4.04098,14.9549,2247389004.36924
"127",127,"Micronesia (country)","Developing",NA,NA,NA,5301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5301000,NA,15.48341,12,5,700,6.55108,1.11925,-0.257716,NA,1.45944,0.016761,3e+08,19.51929,381.0028,0.400408,7.815681,17,NA,NA,NA,NA,5301000,15.48341,NA,0.70916,-0.986505,-0.128045,1.13685,1.22912,133.642,152.064,0.1906066,31.6234,4.895163,15.48341,5301000,NA,NA,NA,1,"FSM",NA,NA,NA,NA,NA,NA,NA,NA,5301000,15.48341,15.88975,7958511,0,1,"Oceania",5301000,15.4834060399699,NA,1,610387.879900891,13.3218499027606,4690612.12009911,13.3716003399219,641523.015433974,15.4834060399699,5301000,3.45389735288245,-0.915271251720689,5.02430148486007,19.5192930326205,150.347,"FSM",31.4285714285714,-2.10384070952832,NA,-0.222222222222219,NA,-7.02742222222214,0.0171428571428571,2326374.9410459,15.4834060399699,5301000,8615596.84162565,"FSM",0.00426918223184888,401932279.019221,12,6.55108,0.1906066,152.064,5,NA,1.45944,5.02430148486007,1,-2.10384070952832,5301000,15.4834060399699,-0.222222222222219,1.00426918223185,423013780.192685,"FSM",31.4285714285714,30.4647923295473,0.997777777777778,209.781905446144,1.02103840709528,"FSM",150.347,2.10384070952832,"FSM",0.435211113413231,0.477693388476212,1.00583809114243,19.8629153137676,3.41657166698749,-0.738786199008119,394.535404761903,13.143023659861,510437.591756465,2086497.66004365,3468996.16629928,NA,0.016761,NA
"128",128,"Moldova","Trans_Countries",0,NA,NA,48335,325.333,325.333,0,NA,1,2,1,0,2,2,NA,NA,1,1,1,325333,48300000,12.6926045521364,17.69367,11,4,32878.5,10.40057,-0.291594,-0.538837,60.8012,4.15036,4.15085,7.7e+09,22.76449,518.2219,0.28974,6.595782,15,15.83219,7513346,16.11924,1e+07,48300000,17.69367,1.861475,-0.847787,-0.049751,-0.384811,-0.023469,-0.071409,4869.78,124.04,-0.9336907,75.0107,8.490803,17.69367,48300000,0.048213,17.41732,36700000,1,"MDA",-1.405723,-0.9810526,0.872206,1.260315,-0.1877398,-1.070624,16.24523,11400000,48300000,17.69367,17.9602,63100000,0,2,"Europe",48335000,17.6936664938808,325333,1,12211675.4406595,16.3179030554005,36123324.5593405,16.1943193167261,10792039.2814018,17.6936664938808,48335000.0000001,4.31763077002706,-1.23877130986863,4.82060409423225,22.764486165806,4932.115,"MDA",74.2170872605655,-0.900276106226429,NA,-0.170194972233225,4.10760952561946,-12.7664440036948,0.000334565141353772,9381805.88230658,17.6936664938808,48335000.0000001,74442372.9739691,"MDA",0.036666698360847,11443671435.9024,11,10.40057,-0.9336907,124.04,4,60.8012,4.15036,4.82060409423225,1,-0.900276106226429,48335000,17.6936664938808,-0.170194972233225,1.03666669836085,17629303362.9222,"MDA",74.2170872605655,72.4681253335042,0.998298050277668,5692.60262543211,1.00900276106226,"MDA",4932.115,0.900276106226429,"MDA",0.229796841386376,0.0982494451219151,0.948280081187455,23.5928283182772,4.28314681461362,-2.32024567586281,556.621548055705,16.1472391922875,10295723.7005545,10475370.0737121,16745392.7896881,0.048213,4.15085,9550838.40417758
"129",129,"Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,0.6931472,1.10934,NA,NA,42.9367,99.5464,6.2e+09,22.54119,508.1054,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.931221,0.890529,1.02802,NA,18138,NA,NA,NA,NA,NA,NA,NA,NA,1,"MCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Europe",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.80576446400751,22.5478151289975,NA,"MCO",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"MCO",0.0248789399937167,7184844192.63456,0,0.6931472,NA,18138,3,NA,42.9367,9.80576446400751,1,NA,NA,NA,NA,1.02487893999372,9649130558.33614,"MCO",NA,NA,NA,NA,NA,"MCO",NA,NA,"MCO",NA,NA,NA,22.9901336506565,NA,NA,528.54624527505,NA,NA,NA,NA,NA,99.5464,NA
"130",130,"Mongolia","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,11,1600000,14.25606,0.65517,-0.462391,54.7316,17.6093,17.6103,9.4e+09,22.96167,527.2384,0.769926,17.6788,35,18.22505,82200000,18.35036,93200000,82200000,18.22505,NA,-0.568697,-0.236676,-0.320158,0.205801,1.74609,18637.7,1.82875,-0.4388356,72.969,9.832943,18.92983,1.66e+08,1.79994,18.79813,1.46e+08,1,"MNG",0.5404806,-0.8231795,3.343465,1.814465,0.7913092,0.8946515,17.37975,35300000,35300000,17.37975,17.66614,4.7e+07,0,1,"Asia",NA,NA,NA,1,NA,19.0768305896631,NA,18.7414722823599,137821824.53754,18.7414722823599,137821824.53754,4.2900346934216,-0.261460872648787,0.603632673352197,22.9639755262224,20839.561,"MNG",71.4888405500914,-13.1454025064482,NA,-0.281311898290285,4.00244123915204,-20.5270479063438,1.5e-05,172683941.870136,18.966973555992,172683941.870136,257838500.511577,"MNG",0.0720479871726658,13066749138.3261,24,14.25606,-0.4388356,1.82875,11,54.7316,17.6093,0.603632673352197,1,-13.1454025064482,NA,NA,-0.281311898290285,1.07204798717267,30111907132.2054,"MNG",71.4888405500914,68.7242551560552,0.997186881017097,150341.595168359,1.13145402506448,"MNG",20839.561,13.1454025064482,"MNG",0.594343164752135,0.752338124003121,1.01484212807685,24.1281865162654,4.23010219595773,-0.284569423104043,582.16938456369,18.8381258090536,151807800.61462,211359295.013645,314036695.548552,1.79994,17.6103,178768291.832278
"131",131,"Montenegro","Trans_Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6,13450,9.506735,0.137427,0.171687,66.1227,5.62047,3.6528,4.3e+09,22.18188,492.0358,0.283592,6.290604,19,15.80165,7287319,16.09076,9730320,7287319,15.80165,NA,-0.071028,0.247801,0.047903,0.116831,0.036605,2350.95,46.0879,0.2797183,30.6445,7.762577,15.33606,4574719,0,15.41692,4960031,1,"MNE",-1.685114,0.1309547,0.6264694,0.1066411,0.3830375,-0.1157868,15.18778,3944309,3944309,15.18778,15.61283,6033454,0,2,"Europe",NA,NA,NA,1,NA,15.5123290369226,NA,15.5491037627446,5660958.39025065,15.5491037627446,5660958.39025065,3.42245320092924,-1.26021869346675,3.83055044266553,22.1818808596459,2211.201,"MNE",18.9591078066914,-2.80960354184508,NA,-4.30024227827455,4.19151210696484,-131.778774496584,0.000966542750929368,1592640.8205823,14.2809040898862,1592640.8205823,2665381.98013418,"MNE",0.0237577282614228,5504166666.66667,13,9.506735,0.2797183,46.0879,6,66.1227,5.62047,3.83055044266553,1,-2.80960354184508,NA,NA,-4.30024227827455,1.02375772826142,7295547588.83201,"MNE",18.9591078066914,10.2463605132086,0.956997577217255,3444.82506653797,1.02809603541845,"MNE",2211.201,2.80960354184508,"MNE",0.231347801666803,0.11050241163726,0.954869779611777,22.7105300796862,2.32692257064938,-2.2027179334909,515.768176500332,15.1686816150227,3869677.06203957,1384329.31041565,2324679.7250892,0,3.6528,3948545.46091249
"132",132,"Morocco","Developing",0,NA,NA,293567,1e+06,364380,1400000,1e+06,0,2,1,1,0,5,0,116147,NA,NA,NA,3.64e+08,2.94e+08,19.7137078371018,19.49762,18,18,446300,13.00875,-0.361234,-0.129126,58.6097,30.7884,18.48,1e+11,25.32844,641.5297,0.265284,6.719229,36,18.19173,79500000,18.31929,90400000,2.94e+08,19.49762,1.305889,-0.194324,-0.201428,-0.122608,-0.654699,1.32729,55377.4,74.6496,-0.4081735,67.7797,10.92193,19.49762,2.94e+08,0.014378,19.29842,2.41e+08,1,"MAR",0.496011,-0.5850652,-0.1506189,1.212898,-0.4446706,0.1972793,18.55827,1.15e+08,2.94e+08,19.49762,19.65004,3.42e+08,0,1,"Africa",293567000,19.4976164505674,364380000,1,125744458.923719,18.6497623017484,167822541.076281,18.5160791244799,110009702.507436,19.4976164505674,293567000,4.21626274008472,-1.32695432874116,4.31280516563193,25.3284360229345,59863.775,"MAR",68.5447008738517,-3.36973839998486,NA,0.214027661233299,4.07090021189479,14.5067306700946,4.03316155052655e-05,89467098.2214605,19.4976164505674,293567000,432705645.76414,"MAR",0.038422389447123,117921394402.361,18,13.00875,-0.4081735,74.6496,18,58.6097,30.7884,4.31280516563193,1,-3.36973839998486,293567000,19.4976164505674,0.214027661233299,1.03842238944712,185387789750.646,"MAR",68.5447008738517,70.6273845689144,1.00214027661233,101732.279330006,1.03369738399985,"MAR",59863.775,3.36973839998486,"MAR",0.229753637766888,0.142919496836766,0.97076546440017,25.9457156289592,4.25741795270426,-1.9454737664267,673.18015949882,18.6254276429085,122721441.640226,126168504.740993,189830087.484714,0.014378,18.48,143258056.84143
"133",133,"Mozambique","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,17,786380,13.5752,-0.731137,-0.819614,71.1118,21.5922,13.4487,1.2e+10,23.20817,538.6193,0.144133,3.345063,47,17.04144,25200000,17.24675,30900000,25200000,17.04144,NA,-0.782471,-0.613238,-0.948396,-0.364402,2.86393,3396.05,31.8275,-1.740693,63.3131,8.130368,17.58624,43400000,0.238999,17.60109,44100000,1,"MOZ",-0.6065963,-1.465624,-0.8294081,0.9344674,-0.5343301,-0.0052001,17.28256,3.2e+07,3.2e+07,17.28256,17.5751,42900000,1,0,"Africa",NA,NA,NA,1,NA,17.7464622792623,NA,17.6044115155432,44207787.3334145,17.6044115155432,44207787.3334145,4.14809225876558,-1.93701879456132,3.46033069595366,23.2081724867344,8426.766,"MOZ",63.5189094330985,-19.0791173296516,NA,0.161818083280402,4.26425328647057,10.2452044885404,3.81494951550141e-05,86252270.0667104,18.2727869331434,86252270.0667104,130980299.945569,"MOZ",0.0607566300806738,14717223206.9,30,13.5752,-1.740693,31.8275,17,71.1118,21.5922,3.46033069595366,1,-19.0791173296516,NA,NA,0.161818083280402,1.06075663008067,29868604740.9434,"MOZ",63.5189094330985,64.9731345447638,1.0016181808328,137730.664557491,1.19079117329652,"MOZ",8426.766,19.0791173296516,"MOZ",0.248174033995025,0.953870975268196,1.087791925706,24.1200737570337,4.17397386976163,-0.0472268627305311,581.777958044744,17.6764535502776,47510131.9408944,110612296.418083,166958590.833535,0.238999,13.4487,54846484.6321769
"134",134,"Myanmar","Least_dev",NA,NA,NA,13700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13700000,NA,16.43291,56,49,653214,13.38966,-1.09019,-1.123,37.0459,6.637,4.44265,5.8e+10,24.78371,614.2322,0.074158,1.83791,105,17.81637,54600000,17.9693,63700000,13700000,16.43291,-1.383459,-0.698611,-1.01119,-1.05744,-1.02274,0.703342,13125.8,78.7893,-2.22371,19.0186,9.482337,16.43291,13700000,0.998692,16.92773,22500000,1,"MMR",0.3385909,-2.386492,-1.7218,-0.8116895,0.6447676,-0.1098905,17.0564,25600000,13700000,16.43291,16.77919,19400000,0,0,"Asia",13700000,16.4329063907984,NA,1,27881093.1288626,17.1434593514403,14181093.1288626,17.2256135233002,30268360.6908802,16.4329063907984,13700000,2.94541744767838,-2.60155732680449,4.36677720084194,24.7837088474928,21631.633,"MMR",19.538188277087,-8.31365243201959,NA,0.971798487926358,3.61215768435013,18.4822467224762,8.57299445510966e-05,31705908.0965078,16.4329063907984,13700000,21757503.7150776,"MMR",0.0778134695364146,71214803377.8284,56,13.38966,-2.22371,78.7893,49,37.0459,6.637,4.36677720084194,1,-8.31365243201959,13700000,16.4329063907984,0.971798487926358,1.07781346953641,175022369888.961,"MMR",19.538188277087,22.3710092170859,1.00971798487926,77628.3794652911,1.0831365243202,"MMR",21631.633,8.31365243201959,"MMR",0.0826525407240104,0.0495438840685812,0.968519491093291,25.8881796306375,3.10776588924014,-3.00489645531801,670.197844588157,17.4739624743287,38801228.8051848,55200790.8166024,84742147.479893,0.998692,4.44265,59676760.5734217
"135",135,"Namibia","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,15,823290,13.62106,0.666784,0.167173,82.8156,37.8906,23.2472,1.3e+10,23.28822,542.341,0.160795,3.744629,47,18.21553,81500000,18.34149,92400000,81500000,18.21553,NA,0.320266,-0.09729,0.237417,0.550364,1.83602,2976.79,2.67252,0.6073833,47.1398,7.9986,18.86598,1.56e+08,0,18.76805,1.42e+08,1,"NAM",-0.3138005,0.3552002,-1.157301,0.8881655,-0.3151805,1.360484,17.62728,45200000,45200000,17.62728,17.89802,59300000,0,1,"Africa",NA,NA,NA,1,NA,18.9950047518472,NA,18.8271133258772,150145191.295569,18.8271133258772,150145191.295569,3.85311765481761,-1.82762501724808,0.983021847518621,23.2882151944079,3755.008,"NAM",47.1389182426605,-8.54745875532891,NA,-0.00283351127908524,4.41661644944217,-0.133571154993823,3.8868442468632e-05,125205980.71822,18.6454707848042,125205980.71822,188417022.039204,"NAM",0.0335452601334338,14521711633.9533,32,13.62106,0.6073833,2.67252,15,82.8156,37.8906,0.983021847518621,1,-8.54745875532891,NA,NA,-0.00283351127908524,1.03354526013343,21576043253.3729,"NAM",47.1389182426605,47.1202220744182,0.999971664887209,13948.4334372673,1.08547458755329,"NAM",3755.008,8.54745875532891,"NAM",0.155839650042995,0.205332827141823,1.01738721650433,23.7948494274802,3.85270225228677,-1.58312306933816,566.194859276457,18.8191294905175,148951229.348105,140159071.628329,210340766.020154,0,23.2472,180539967.833508
